sy	wilcox_p	wilcox_p2	log2foldchange	lab	show
STOM	0.0122936122372837	0.012	-1.03975445265221	down	no
RP11-162D16.2	0.119461108365566	0.12	-0.404611037091735	no	no
GGTA1	0.00217992375348233	0.0022	-1.55588186898565	down	no
RN7SL187P	1	1	-0.0102305438586439	no	no
HMGB1P37	0.385942304072423	0.39	0.089694540074429	no	no
DAB2IP	0.0111517479744182	0.011	0.690012739949352	no	no
RP11-524G24.2	0.713041839969446	0.71	0.845418141882709	no	no
TTLL11	0.00276365181218258	0.0028	1.09620807440978	up	no
TTLL11-IT1	0.234461849565598	0.23	0.621973350397756	no	no
NDUFA8	0.671142598033232	0.67	0.235314213159029	no	no
MORN5	0.403560537131513	0.4	1.0766707407021	no	no
LHX6	0.403560537131513	0.4	-0.273314977552977	no	no
RBM18	0.123606939257179	0.12	0.727490784056623	no	no
MRRF	0.0358839090302581	0.036	0.613653068353537	no	no
PTGS1	0.560414292745471	0.56	-0.394885976607799	no	no
RP11-498E2.9	0.262676556588567	0.26	-0.883000342687406	no	no
RP11-542K23.10	0.401735637055398	0.4	-0.348321067794265	no	no
RP11-542K23.7	0.576063585331274	0.58	0.756780938939044	no	no
OR1J1	0.243315913216136	0.24	0.229319557760166	no	no
OR1J2	0.288175633383966	0.29	0.134894919712471	no	no
OR1J4	0.179677233447983	0.18	0.704351074949404	no	no
OR1N1	0.448223438609697	0.45	-0.475155988838873	no	no
OR1N2	0.288175633383966	0.29	0.0981722809210212	no	no
OR1L8	0.308995904238283	0.31	0.377572067561645	no	no
OR1Q1	0.0895582577776582	0.09	1.33548810744866	no	no
OR1B1	0.936095390960732	0.94	-0.010683004776222	no	no
OR1L1	0.872600060989729	0.87	0.154819816109096	no	no
OR1L3	0.32190493493758	0.32	0.832106683397023	no	no
TLK1P1	0.939509801761306	0.94	-0.0251555086462011	no	no
SKA2P1	0.0717570518622554	0.072	0.770423077753224	no	no
OR5C1	0.0501275086717424	0.05	0.601941727088657	no	no
PDCL	0.00744968236725205	0.0074	0.560341948381125	no	no
OR1K1	0.930269791940367	0.93	-0.0663218285455491	no	no
KRT18P67	0.401735637055398	0.4	-0.0555788384064463	no	no
RC3H2	0.0389295444306838	0.039	0.750857290998948	no	no
SNORD90	0.288175633383966	0.29	1.43738997539045	no	no
ZBTB6	0.0214738582774679	0.021	0.717459730416603	no	no
ZBTB26	0.00217992375348233	0.0022	1.02011743830738	up	no
RP11-355O1.11	0.0135345014952649	0.014	0.698340227701261	no	no
RP11-355O1.12	0.126531531809391	0.13	0.92456493398462	no	no
RABGAP1	0.0949499508961713	0.095	0.458012946464913	no	no
RP11-355O1.7	0.270069301431942	0.27	0.787895414196025	no	no
GPR21	0.233960959402736	0.23	0.85067088448808	no	no
RP11-123N4.4	0.288175633383966	0.29	0.403622755578039	no	no
MIR600HG	4.85011224423302e-06	4.9e-06	1.44488659707421	up	no
STRBP	8.33832326055854e-05	8.3e-05	0.98134116462194	no	no
CRB2	0.862756363425194	0.86	0.208901101213711	no	no
DENND1A	0.0421855472235406	0.042	0.465714672027468	no	no
MIR601	0.199347576272187	0.2	1.7390823171489	no	no
RP11-230L22.4	0.401735637055398	0.4	-0.151740387655097	no	no
RP11-417B4.2	0.368968814652069	0.37	0.45382960467264	no	no
RP11-417B4.3	0.401735637055398	0.4	-0.538600817851365	no	no
LHX2	0.000983482253096846	0.00098	3.48831735110054	up	no
RP11-85O21.2	0.0303743650233443	0.03	2.51120550885617	up	no
RP11-85O21.4	0.0853410142682723	0.085	1.6166726031109	no	no
RP11-85O21.5	0.0637612166307759	0.064	2.5823630737367	no	no
NEK6	0.694255215968743	0.69	0.356754263574527	no	no
RP11-121A14.2	0.838113427795057	0.84	0.0804304991686539	no	no
RP11-121A14.3	0.83003565813103	0.83	0.196026622051408	no	no
PSMB7	0.00603827835733704	0.006	0.638122480448263	no	no
ADGRD2	0.37958861380973	0.38	1.12229180244744	no	no
NR5A1	0.0490028318673062	0.049	1.73230989663721	up	no
RP11-10J18.3	0.401408048131251	0.4	0.365355498435096	no	no
NR6A1	0.00671173841875019	0.0067	0.878091680222437	no	no
RP11-164H5.1	0.755265844619588	0.76	0.261377573699333	no	no
RN7SL302P	0.288175633383966	0.29	0.403494023223938	no	no
MIR181A2HG	0.00310429214667797	0.0031	1.52678473786292	up	no
MIR181B2	0.106391696103228	0.11	2.0767228334897	no	no
RP11-175D17.3	0.308995904238283	0.31	0.554494012229682	no	no
OLFML2A	0.0533196963678118	0.053	0.665150447037908	no	no
WDR38	0.0482583379739244	0.048	3.24368254592172	up	no
RPL35	0.0111517479744182	0.011	0.507727283361286	no	no
ARPC5L	0.0358839090302581	0.036	0.459265819110294	no	no
GOLGA1	0.0111517479744182	0.011	0.635042332469543	no	no
RNU4-82P	0.026219676602576	0.026	1.3895091816825	up	no
SCAI	0.00310429214667797	0.0031	0.871385751940077	no	no
FXNP2	0.445088381986749	0.45	0.564409194163011	no	no
PPP6C	0.140197142557822	0.14	0.358405012238338	no	no
PRPS1P2	0.0575222939964668	0.058	0.510078131353882	no	no
RPSAP76	0.969733132001245	0.97	0.124228749732185	no	no
RABEPK	0.0179212367196174	0.018	0.501933001704028	no	no
HSPA5	0.581859596609717	0.58	0.107358883849189	no	no
RP11-65N13.8	0.121207125932494	0.12	0.854422410937882	no	no
GAPVD1	0.0717570518622554	0.072	0.542062327546372	no	no
RP11-65N13.6	0.949117260041603	0.95	-0.246796174217694	no	no
RP11-184B22.2	0.475154171071177	0.48	0.503685782762499	no	no
RP11-269P11.2	0.748321686929985	0.75	0.110516290892575	no	no
MAPKAP1	0.123606939257179	0.12	0.399317250907857	no	no
RN7SL30P	0.872600060989729	0.87	0.286060482840469	no	no
RP11-12A16.3	0.179677233447983	0.18	0.744298432478901	no	no
HNRNPA1P15	0.56823544426992	0.57	0.436665144794429	no	no
RP11-423C15.3	0.0485153799519704	0.049	1.05046594007895	up	no
PBX3	0.00671173841875019	0.0067	0.754780111599208	no	no
RP11-343J18.3	0.470355920441432	0.47	0.191139596973768	no	no
RP11-343J18.1	0.666611754315053	0.67	0.191402397887792	no	no
MVB12B	0.000136103914385552	0.00014	1.10458207394523	up	no
NRON	0.445088381986749	0.45	0.464623073469706	no	no
RP11-205K6.1	0.401408048131251	0.4	0.375948992051546	no	no
RP11-205K6.3	0.540202048559474	0.54	0.469756946978229	no	no
RP11-205K6.2	0.401735637055398	0.4	-0.428844502292882	no	no
RP11-123K19.1	0.0761555360594609	0.076	2.27031187364382	no	no
LMX1B	0.0920979234062128	0.092	4.16038470493131	no	no
RP11-489N22.4	0.406520982090715	0.41	0.135641907365731	no	no
ZBTB43	0.0256044710667494	0.026	0.655578266800699	no	no
ZBTB34	0.0256044710667494	0.026	0.703564373994092	no	no
RALGPS1	0.00671173841875019	0.0067	1.00016890955636	up	no
ANGPTL2	0.335898687750845	0.34	0.289398418295717	no	no
RP13-225O21.2	0.0478976153045846	0.048	1.02438981671699	up	no
GARNL3	0.00150838709737628	0.0015	0.907785964838812	no	no
RP13-225O21.5	0.872600060989729	0.87	0.162553793816538	no	no
RP11-356B19.11	0.00276365181218258	0.0028	0.945521730693395	no	no
SLC2A8	0.101574807936807	0.1	0.353263140355199	no	no
ZNF79	0.00825722523488441	0.0083	0.664854432681496	no	no
RPL12	0.0358839090302581	0.036	0.319437765835903	no	no
SNORA65	0.440172046743713	0.44	0.143386255657654	no	no
LRSAM1	0.0196294611948265	0.02	0.521754537516155	no	no
NIBAN2	0.131705189077262	0.13	-0.466861060182757	no	no
STXBP1	0.0101025073904858	0.01	0.751868879057213	no	no
RP11-56D16.8	0.659779664903527	0.66	0.338126854108919	no	no
PTRH1	0.0916432027418188	0.092	0.173381785124696	no	no
CFAP157	0.000340296869261988	0.00034	2.06429631044246	up	no
TTC16	0.632958681322311	0.63	-0.360304883019544	no	no
TOR2A	0.00913960329281132	0.0091	0.591974452494477	no	no
SH2D3C	0.101574807936807	0.1	0.443344248985896	no	no
RP11-228B15.6	0.021509877587865	0.022	0.739763936571753	no	no
CDK9	0.115892724893348	0.12	0.307937786265986	no	no
FPGS	0.0421855472235406	0.042	0.420861996646648	no	no
ENG	0.717648464978405	0.72	-0.0362581470009078	no	no
RP11-228B15.4	0.248659162427515	0.25	0.203205621575622	no	no
RNA5SP296	0.623875507580529	0.62	0.629300087521657	no	no
AK1	0.0619885900001061	0.062	0.668321525492902	no	no
RP11-203J24.9	0.0619885900001061	0.062	0.344441270837317	no	no
MIR4672	0.0225236041157301	0.023	1.55992809858704	up	no
ST6GALNAC6	0.0826533618192253	0.083	0.5658561950395	no	no
ST6GALNAC4	0.101574807936807	0.1	0.281343935315167	no	no
PIP5KL1	0.00132963054822808	0.0013	1.02886805031733	up	no
RP11-203J24.8	0.581859596609717	0.58	0.538380249823158	no	no
DPM2	0.000186406381980322	0.00019	0.838692030083946	no	no
FAM102A	0.741302403279195	0.74	-0.00549521301387052	no	no
RP11-379C10.1	0.401735637055398	0.4	-0.338265338431535	no	no
NAIF1	0.0111517479744182	0.011	0.715291791615285	no	no
SLC25A25	0.0493699863064517	0.049	0.609734226967976	no	no
RP11-379C10.4	0.726393403802296	0.73	-0.179130044055945	no	no
SLC25A25-AS1	0.00078863366972633	0.00079	1.10767987660799	up	no
PTGES2	0.00486618723818909	0.0049	0.634023471472328	no	no
PTGES2-AS1	0.00921393832557687	0.0092	0.733831678969218	no	no
LCN2	0.122098825800003	0.12	0.754537476418285	no	no
C9orf16	0.0122936122372837	0.012	0.351669721142504	no	no
CIZ1	0.000217390777518683	0.00022	0.769756705996617	no	no
DNM1	0.00744968236725205	0.0074	1.13597992064699	up	no
MIR199B	0.117940144029158	0.12	1.44331890555617	no	no
MIR3154	0.288175633383966	0.29	1.17064639294168	no	no
GOLGA2	0.168129982230901	0.17	0.349980478061537	no	no
SWI5	0.235780148867438	0.24	0.310753265900365	no	no
TRUB2	0.0196294611948265	0.02	0.552724826580076	no	no
RP11-339B21.13	0.0717570518622554	0.072	0.612822657737121	no	no
COQ4	0.00603827835733704	0.006	0.623193141957405	no	no
SLC27A4	0.00310429214667797	0.0031	0.810737945126816	no	no
TMSB4XP4	0.937376353456738	0.94	-0.261234788555978	no	no
URM1	0.0101025073904858	0.01	0.521315850845421	no	no
RP11-339B21.12	0.813624473239447	0.81	0.243374032375561	no	no
CERCAM	0.385942304072423	0.39	0.138002129260701	no	no
RP11-339B21.10	0.268331356580503	0.27	0.531480536156966	no	no
RP11-339B21.8	0.257330862840992	0.26	0.333012854685662	no	no
ODF2	3.4959013534242e-05	3.5e-05	1.12081421187602	up	no
ODF2-AS1	0.21933824410912	0.22	0.627559256389869	no	no
GLE1	0.00217992375348233	0.0022	0.768321078147884	no	no
RP11-216B9.6	0.364115041577029	0.36	0.411258604983372	no	no
RNU7-171P	0.983301129208279	0.98	0.269954753072433	no	no
SPTAN1	0.0196294611948265	0.02	0.438404962138457	no	no
RP11-216B9.8	0.806315054036304	0.81	0.208153918154582	no	no
RP11-216B9.9	0.432907576411486	0.43	0.224848126040039	no	no
DYNC2I2	0.000159464476452093	0.00016	0.938880651649417	no	no
VTI1BP4	0.872600060989729	0.87	0.0855208354278988	no	no
HMGA1P4	0.0403997162575448	0.04	-1.17707898968523	down	no
SET	9.10716539619356e-06	9.1e-06	1.02506073113564	up	no
PKN3	0.000340296869261988	0.00034	0.962068851731297	no	no
RN7SL560P	0.288175633383966	0.29	0.425661415815456	no	no
ZDHHC12	0.937376353456738	0.94	0.00357601414729826	no	no
RP11-545E17.3	0.862756363425194	0.86	-0.0962486784635625	no	no
ZER1	0.0358839090302581	0.036	0.450283686852814	no	no
TBC1D13	0.000453937062672543	0.00045	0.757528865031765	no	no
ENDOG	0.123606939257179	0.12	0.605949990549942	no	no
SPOUT1	0.00020799654694641	0.00021	1.34715994445317	up	no
RP11-545E17.13	0.00101444289152366	0.001	1.16180801080262	up	no
KYAT1	0.000340296869261988	0.00034	1.06172337347078	up	no
LRRC8A	0.0421855472235406	0.042	0.490067222799253	no	no
PHYHD1	0.140197142557822	0.14	-0.839440839749941	no	no
DOLK	0.560414292745471	0.56	0.211922993996992	no	no
NUP188	0.000688904776140096	0.00069	0.970580648274481	no	no
RP11-167N5.5	0.0158519665511007	0.016	1.20113421028134	up	no
SH3GLB2	0.027908175037836	0.028	0.391699706852113	no	no
MIGA2	0.0101025073904858	0.01	0.685235382714173	no	no
RP11-167N5.6	2.4527421474945e-05	2.5e-05	2.29542574930383	up	no
DOLPP1	0.00276365181218258	0.0028	0.916331787162823	no	no
CRAT	0.290133185157779	0.29	0.261224342150396	no	no
RP11-247A12.1	0.401735637055398	0.4	-0.300321847683527	no	no
PTPA	0.188885368438666	0.19	0.267973749036681	no	no
RP11-344B5.6	0.0501275086717424	0.05	0.107952372762825	no	no
RP11-247A12.7	0.415847982743925	0.42	0.0856285156440493	no	no
IER5L	0.789311587720163	0.79	0.208560329651134	no	no
RP11-344B5.4	0.824949744794533	0.82	-0.158416981501385	no	no
RP11-344B5.2	0.0234626183133903	0.023	-0.925352702169479	no	no
C9orf106	0.683560979247067	0.68	-0.10368084632297	no	no
RP11-65J3.15	0.944903493467405	0.94	-0.0808990808202539	no	no
LINC01503	0.789311587720163	0.79	-0.108348673943608	no	no
RP11-65J3.6	0.799739565305686	0.8	0.20906686469905	no	no
RP11-65J3.3	0.872600060989729	0.87	0.0447415055154698	no	no
RP11-65J3.2	0.541306490899864	0.54	0.362803204962957	no	no
LINC00963	0.368789713535367	0.37	0.120167157949822	no	no
RP11-65J3.14	0.491202331330659	0.49	0.397712622716979	no	no
RP11-492E3.2	0.761475346428053	0.76	-0.211848651151623	no	no
NTMT1	0.00276365181218258	0.0028	0.817406199476712	no	no
C9orf50	0.290133185157779	0.29	0.444813162770547	no	no
ASB6	0.0358839090302581	0.036	0.526181078097772	no	no
RP11-483H20.4	0.987283543539309	0.99	-0.380699881402611	no	no
PRRX2	0.648328991077541	0.65	1.07099110862078	no	no
PRRX2-AS1	0.658975075463101	0.66	0.814571864595492	no	no
PTGES	0.625832791427982	0.63	0.385610162461856	no	no
TOR1B	0.027908175037836	0.028	0.830932043298363	no	no
TOR1A	0.0575222939964668	0.058	0.567122873797765	no	no
C9orf78	0.0421855472235406	0.042	0.376909623463691	no	no
USP20	0.00132963054822808	0.0013	0.874911925458739	no	no
MIR6855	0.474812635771917	0.47	0.714773203348438	no	no
RP11-409K20.7	0.426066271636344	0.43	-0.112766397024278	no	no
FNBP1	0.188885368438666	0.19	0.21990078687474	no	no
RP11-409K20.6	0.714951777662946	0.71	-0.223271803518454	no	no
RP11-138E2.1	0.821781198487571	0.82	4.92196964592216e-05	no	no
GPR107	0.0575222939964668	0.058	0.547981453259345	no	no
GPRACR	0.417992313447205	0.42	-0.428514084480378	no	no
NCS1	0.00132963054822808	0.0013	0.948548378214175	no	no
HMCN2	0.0493699863064517	0.049	0.32829356385644	no	no
RN7SL665P	0.872600060989729	0.87	0.419161238664766	no	no
ASS1	0.248659162427515	0.25	0.0377702557530733	no	no
FUBP3	0.0256044710667494	0.026	0.572236163762275	no	no
MIR6856	0.401735637055398	0.4	-1.99639078948213	no	no
RP11-57C19.2	0.978883036138194	0.98	0.104592562165225	no	no
PRDM12	0.0133832289466825	0.013	1.56309007486211	up	no
EXOSC2	0.000252967754795588	0.00025	1.2065239930171	up	no
ABL1	0.00542461572989952	0.0054	0.691101539101528	no	no
RP11-57C19.6	0.173678130733807	0.17	-0.679604172873108	no	no
QRFP	0.142815437784614	0.14	0.827951677240133	no	no
FIBCD1	0.671142598033232	0.67	0.437939155595521	no	no
RP11-83J21.3	0.179677233447983	0.18	0.888767081019077	no	no
LAMC3	0.0886668828144011	0.089	0.884638895578245	no	no
AIF1L	0.440172046743713	0.44	-0.0435097023298539	no	no
NUP214	0.00913960329281132	0.0091	0.696403981582178	no	no
RP11-544A12.4	0.160813517209826	0.16	0.166598165873078	no	no
RP11-544A12.8	0.0232904801642415	0.023	0.669185799797374	no	no
RP11-544A12.5	0.806315054036304	0.81	0.103572720019347	no	no
FAM78A	0.403560537131513	0.4	-0.233035936802726	no	no
RP11-643E14.3	0.401735637055398	0.4	-0.153334739307199	no	no
PLPP7	0.0575222939964668	0.058	0.431362509931133	no	no
RP11-643E14.2	0.900969331431091	0.9	0.092521870644278	no	no
PRRC2B	0.00170826169534595	0.0017	1.27162428243545	up	no
SNORD62A	0.00352654126655364	0.0035	3.4008323244437	up	no
SNORD62B	0.00200119695874182	0.002	1.69155333483844	up	no
POMT1	0.00150838709737628	0.0015	0.817737464067161	no	no
RP11-334J6.6	0.288175633383966	0.29	0.263570365777584	no	no
UCK1	0.0179212367196174	0.018	0.549978037462735	no	no
PRRT1B	0.450858520731115	0.45	-0.189660036375653	no	no
RAPGEF1	0.0303830303346674	0.03	0.488384426345222	no	no
RN7SL328P	0.243315913216136	0.24	0.422639317022967	no	no
RP11-323H21.3	0.401735637055398	0.4	-0.313415203570562	no	no
MED27	0.00389848803744323	0.0039	0.822289190339178	no	no
NTNG2	0.671142598033232	0.67	0.425595308358536	no	no
SETX	0.0389295444306838	0.039	0.536589442760651	no	no
TTF1	0.000522678276590694	0.00052	1.01202293547981	up	no
CFAP77	0.00259228730075098	0.0026	3.28574276204121	up	no
BARHL1	0.184849773782057	0.18	0.863309445550848	no	no
DDX31	0.00245646307567908	0.0025	0.822459424614887	no	no
GTF3C4	0.00435882668997611	0.0044	0.930496521731323	no	no
AK8	0.887529933525342	0.89	0.0249012592537473	no	no
RP11-295G24.5	0.107446475157161	0.11	0.808056247570822	no	no
SPACA9	0.459151470837658	0.46	0.285605746983343	no	no
TSC1	0.00671173841875019	0.0067	0.689122812204613	no	no
GFI1B	0.00433124771446334	0.0043	0.998251619902517	no	no
MIR548AW	0.401735637055398	0.4	-2.03374647158418	no	no
EEF1A1P5	0.168129982230901	0.17	0.275945033600867	no	no
GTF3C5	0.000217390777518683	0.00022	1.09933289628408	up	no
MIR6877	0.936095390960732	0.94	-0.303690935589885	no	no
CEL	0.0148813162522627	0.015	0.79820460701733	no	no
CELP	0.881774366660525	0.88	0.0117896212152168	no	no
RALGDS	0.335898687750845	0.34	0.0702562211587097	no	no
RP11-326L24.9	0.288175633383966	0.29	0.0403532492544437	no	no
GBGT1	0.862756363425194	0.86	0.0278128348831459	no	no
OBP2B	0.00842830180109948	0.0084	1.57662886959737	up	no
LCN1P1	0.044561780513017	0.045	2.03680103356445	up	no
ABO	0.00132963054822808	0.0013	2.26545842986954	up	no
LCN1P2	0.0501275086717424	0.05	1.2693708059214	no	no
SURF6	0.00078863366972633	0.00079	0.674707822375839	no	no
MED22	0.00310429214667797	0.0031	0.753045016406781	no	no
RPL7A	0.00825722523488441	0.0083	0.59382744557154	no	no
SURF1	0.108552093969253	0.11	0.392778818143737	no	no
SURF2	0.00132963054822808	0.0013	0.708048992029086	no	no
SURF4	0.149092623625566	0.15	0.346254597179871	no	no
STKLD1	0.00486618723818909	0.0049	0.722172097576774	no	no
REXO4	0.000217390777518683	0.00022	0.860371781787628	no	no
ADAMTS13	0.00435882668997611	0.0044	0.927833100626984	no	no
CACFD1	0.000453937062672543	0.00045	0.944072345824575	no	no
SLC2A6	0.0256044710667494	0.026	0.579375384023436	no	no
MYMK	0.623875507580529	0.62	0.477124406488808	no	no
ADAMTSL2	0.00825722523488441	0.0083	0.705009277072438	no	no
FAM163B	0.0103789697881048	0.01	3.20055354238024	up	no
LL09NC01-254D11.1	0.872600060989729	0.87	0.214879583868006	no	no
DBH	0.00180299892577623	0.0018	0.963210406456174	no	no
DBH-AS1	0.0176961947935008	0.018	1.11826618223884	up	no
SARDH	0.0019313299121213	0.0019	0.8396810100919	no	no
VAV2	0.077081563486748	0.077	0.658225530963498	no	no
BRD3OS	0.00671173841875019	0.0067	0.614960721890929	no	no
BRD3	0.000159464476452093	0.00016	1.0569560155399	up	no
RP11-374P20.4	0.00860137925751191	0.0086	0.975642562926792	no	no
ARF4P1	0.0309940980858297	0.031	0.848704695675567	no	no
WDR5-DT	0.00482956227077881	0.0048	0.991412757201451	no	no
WDR5	0.000115880517235817	0.00012	1.17254996612563	up	no
RNU6ATAC	0.0198087472540548	0.02	1.2624975163265	up	no
LL09NC01-139C3.1	0.00478600375727667	0.0048	1.27831343515254	up	no
LINC02247	0.288175633383966	0.29	0.168980744772683	no	no
RXRA	0.0493699863064517	0.049	0.273624973639536	no	no
RP11-473E2.2	0.578310067233046	0.58	0.0153736754596937	no	no
RP11-473E2.4	0.197029181535085	0.2	0.755001765563847	no	no
COL5A1	0.862756363425194	0.86	-0.391454431343512	no	no
COL5A1-AS1	0.172634209334525	0.17	-0.155541789515316	no	no
RP13-129E14.1	0.864425471744939	0.86	-0.142299208029854	no	no
MIR3689B	0.401735637055398	0.4	-0.842280531169584	no	no
MIR3689F	0.401735637055398	0.4	-1.00846508039083	no	no
RP11-263F14.3	0.058374603065192	0.058	2.08261768549734	no	no
FCN2	0.64174023679024	0.64	1.38864802096385	no	no
FCN1	0.463745473853683	0.46	-1.01729335766548	no	no
RP11-447M12.3	0.406520982090715	0.41	0.230097943695338	no	no
OLFM1	0.077081563486748	0.077	0.394865651504868	no	no
RP11-399H11.3	0.288175633383966	0.29	0.232900923277175	no	no
RP11-399H11.2	0.401735637055398	0.4	-0.0880711352097478	no	no
C9orf62	0.401735637055398	0.4	-0.0603541533666561	no	no
SOCS5P2	0.0761000191913205	0.076	0.682996606746269	no	no
PPP1R26-AS1	0.111202449662386	0.11	0.460642848463007	no	no
PPP1R26	0.0101025073904858	0.01	0.701267971554467	no	no
C9orf116	0.838113427795057	0.84	0.522385261909711	no	no
MRPS2	0.00102771639773537	0.001	0.764335927613604	no	no
RP11-426A6.5	0.014848211603416	0.015	0.819646556374223	no	no
LCN1	0.463823135819794	0.46	-0.376904668688379	no	no
OBP2A	0.0603401006151938	0.06	1.14870771875286	no	no
PAEP	0.955715613390282	0.96	-1.25057786441237	no	no
LINC01502	0.288175633383966	0.29	0.0477097392827258	no	no
PAEPP1	0.765084001834143	0.77	0.0337445343675404	no	no
RP11-98L5.5	0.213954526479435	0.21	-0.172794755695355	no	no
GLT6D1	0.288175633383966	0.29	0.0788888369173172	no	no
LCN9	0.944243118477539	0.94	-0.263117255339139	no	no
SOHLH1	0.20008348437286	0.2	2.14209027835079	no	no
KCNT1	0.000453937062672543	0.00045	3.2026846512905	up	no
CAMSAP1	0.0009010929448244	9e-04	1.3187012967264	up	no
RP11-432J22.2	0.00170826169534595	0.0017	0.816328120566469	no	no
UBAC1	0.0303830303346674	0.03	0.449463217991891	no	no
NACC2	0.320166018066783	0.32	-0.27758377000581	no	no
LINC02846	0.0575222939964668	0.058	0.535479213956293	no	no
TMEM250	0.00542461572989952	0.0054	0.582045033925598	no	no
RP11-83N9.6	0.0101025073904858	0.01	0.849877461110433	no	no
LHX3	0.250552465836363	0.25	0.505732483017113	no	no
QSOX2	5.93814442108511e-05	5.9e-05	1.31102926759958	up	no
CCDC187	0.0315975642899709	0.032	0.509648090854418	no	no
WI2-1959D15.3	0.623875507580529	0.62	0.482692025724857	no	no
DKFZP434A062	0.245112306492695	0.25	-0.103337811868446	no	no
GPSM1	3.89826197984737e-06	3.9e-06	1.30833730279933	up	no
DNLZ	0.197248664877367	0.2	0.688448827106403	no	no
CARD9	0.0827143840096567	0.083	-0.734630499915052	no	no
SNAPC4	7.04626452473591e-05	7e-05	1.07295469559557	up	no
ENTR1	0.000159464476452093	0.00016	1.12200030228468	up	no
PMPCA	0.00245646307567908	0.0025	0.764543021244407	no	no
INPP5E	0.00060065309489933	6e-04	1.00508583315798	up	no
SEC16A	0.00217992375348233	0.0022	0.756696533226231	no	no
C9orf163	0.00290697862617887	0.0029	1.27354217546598	up	no
NOTCH1	2.00351070456815e-05	2e-05	1.68890908300506	up	no
MIR4673	0.401735637055398	0.4	-1.92079770611957	no	no
RP11-413M3.4	0.00290697862617887	0.0029	1.17009464247093	up	no
NALT1	0.0827143840096567	0.083	0.538489580012644	no	no
LINC01451	0.0720448904084521	0.072	0.930198538935188	no	no
RP11-251M1.1	0.20948237571633	0.21	-0.416875452445569	no	no
EGFL7	0.0303830303346674	0.03	0.566389844671164	no	no
MIR126	0.655481091347733	0.66	-0.138239682368455	no	no
AGPAT2	0.0533196963678118	0.053	0.516831731077008	no	no
DIPK1B	5.69249151789001e-07	5.7e-07	1.17440915549703	up	no
SNHG7	0.000393430256677001	0.00039	0.85568605324801	no	no
RP11-216L13.21	0.026393865682012	0.026	1.97853749420663	up	no
